player_id,player_id_fpl,player_name,web_name,Team,team_id,Position,Games,Minutes,Goals,Expected Goals,Assists,Expected Assists,Shots,Key Passes,Non-Penalty Goals,Expected Goals (Non-Penalty),Expected Goals (Chain),Expected Goals (Build-Up),Expected Points (Next GW),Expected Points (This GW),Event Points,Form,Cost,PPG,Selected By (%),Total Points,Value (Form),Value (Season),Clean Sheets,Yellow Cards,Red Cards,Saves,Bonus,BPS,Influence,Creativity,Threat,ICT Index
603,75,Nathaniel Clyne,Bernardo,Crystal Palace,3,2,5,25,0,0.05032751150429249,0,0.036821018904447556,2,1,0,0.05032751150429249,0.7752835489809513,0.7249560318887234,0.2,-0.8,0,0.2,39,1.0,8.5,1,0.1,0.3,0,0,0,0,0,3,4.2,1.1,2.0,0.7
605,244,Jordan Henderson,Henderson,Liverpool,11,3,6,470,0,0.536552531644702,0,0.438308198004961,7,4,0,0.536552531644702,3.7053387090563774,3.2857281118631363,1.0,1.0,0,1.0,54,1.8,1.0,11,0.2,2.0,0,0,0,0,0,81,75.4,82.5,50.0,20.9
606,132,Christian Benteke,Benteke,Crystal Palace,6,4,6,58,0,0.7461127042770386,0,0.0,5,0,0,0.7461127042770386,0.2470469642430544,0.11548461206257343,1.5,1.0,1,1.0,55,1.0,0.2,6,0.2,1.1,0,0,0,0,0,9,4.2,1.0,55.0,6.0
614,266,Fernandinho,Fernandinho,Manchester City,12,2,4,154,0,0.49067822843790054,0,0.0,4,0,0,0.49067822843790054,0.7412513867020607,0.7049412503838539,1.5,1.5,0,0.0,54,1.2,0.7,5,0.0,0.9,0,0,0,0,0,24,33.4,13.2,30.0,7.7
619,165,Sergio Agüero,Holgate,Manchester City,7,2,2,90,0,0.04538629576563835,0,0.7107192277908325,1,3,0,0.04538629576563835,0.9011620879173279,0.47545456886291504,0.5,0.0,0,0.0,48,0.0,0.1,0,0.0,0.0,0,1,0,0,0,18,22.0,0.3,0.0,2.2
620,233,Kelechi Iheanacho,Iheanacho,Leicester,9,4,3,101,0,0.11031043902039528,0,0.3915495425462723,2,3,0,0.11031043902039528,0.5018599629402161,0.0,0.5,1.0,0,0.0,56,1.3,0.3,4,0.0,0.7,1,0,0,0,0,12,8.6,38.1,29.0,7.6
624,101,Willy Caballero,Caballero,Chelsea,5,1,1,90,0,0.0,0,0.0,0,0,0,0.0,0.14356312155723572,0.14356312155723572,0.5,0.0,0,0.0,47,1.0,0.2,1,0.0,0.2,0,0,0,0,0,7,4.2,0.0,0.0,0.4
633,130,James McArthur,McArthur,Crystal Palace,6,3,8,689,0,0.14097371697425842,0,0.7158852443099022,4,8,0,0.14097371697425842,1.3756332248449326,0.5851004775613546,2.3,1.8,3,1.8,53,2.0,0.1,16,0.3,3.0,2,2,0,0,0,77,95.8,72.8,26.0,19.5
635,363,Alex McCarthy,McCarthy,Southampton,16,1,9,810,0,0.0,0,0.0,0,0,0,0.0,1.4273141995072365,1.4273141995072365,4.0,3.5,0,4.0,45,4.4,20.4,40,0.9,8.9,4,0,0,29,5,184,237.0,0.0,0.0,23.8
637,383,Hugo Lloris,Lloris,Tottenham,17,1,9,810,0,0.0,0,0.0,0,0,0,0.0,1.0665372554212809,1.0665372554212809,3.4,3.4,0,4.5,55,4.1,5.3,37,0.8,6.7,3,0,0,22,5,159,159.2,0.0,0.0,16.0
639,386,Toby Alderweireld,Alderweireld,Tottenham,17,2,6,530,0,0.01410648226737976,0,0.18203779309988022,1,2,0,0.01410648226737976,1.8042862862348557,1.8042862862348557,0.0,0.0,0,3.8,54,4.3,1.6,26,0.7,4.8,3,0,0,0,3,116,141.0,26.3,19.0,18.7
643,391,Eric Dier,Dier,Tottenham,17,2,8,720,0,0.42941970750689507,0,0.0,2,0,0,0.42941970750689507,1.9638297036290169,1.9638297036290169,3.8,3.8,0,3.8,49,3.5,1.6,28,0.8,5.7,3,0,0,0,1,140,162.8,4.4,14.0,18.2
644,387,Erik Lamela,Lamela,Tottenham,17,3,5,187,0,0.5957515016198158,1,0.0793723315000534,8,2,0,0.5957515016198158,1.1562599688768387,0.717145211994648,0.0,0.0,0,0.5,58,1.6,0.1,8,0.1,1.4,0,1,0,0,0,30,23.8,33.3,95.0,14.9
645,394,Dele Alli,Alli,Tottenham,17,3,2,66,0,0.23423461616039276,0,0.033409710973501205,2,1,0,0.23423461616039276,0.5377846956253052,0.3720432221889496,0.0,0.0,0,0.0,74,1.0,0.6,2,0.0,0.3,0,0,0,0,0,8,9.4,13.7,25.0,4.8
660,395,Ben Davies,Davies,Tottenham,17,2,6,382,0,0.0732225775718689,1,0.07410842180252075,1,2,0,0.0732225775718689,1.2041133791208267,1.164360836148262,0.2,0.2,0,0.2,47,2.7,0.9,16,0.0,3.4,1,0,0,0,0,71,49.6,54.7,46.0,15.0
661,188,Josh Onomah,Onomah,Fulham,8,3,2,131,0,0.0,0,0.0,0,0,0,0.0,0.061870550736784935,0.061870550736784935,0.0,0.0,0,0.0,47,1.5,0.0,3,0.0,0.6,0,0,0,0,0,7,12.0,7.4,2.0,2.1
681,102,César Azpilicueta,Azpilicueta,Chelsea,5,2,5,320,0,0.06197366490960121,1,0.03255231212824583,2,2,0,0.06197366490960121,1.0570411160588264,0.9828644320368767,0.5,0.0,0,0.0,58,3.4,3.2,17,0.0,2.9,2,1,0,0,0,72,71.8,39.2,33.0,14.4
682,587,Branislav Ivanovic,Benrahma,West Bromwich Albion,19,3,4,19,0,0.45947081595659256,1,0.048929497599601746,4,1,0,0.45947081595659256,0.25433648377656937,0.25433648377656937,0.7,1.2,0,1.2,60,2.5,0.2,5,0.2,0.8,0,0,0,0,0,13,19.6,11.5,52.0,8.3
695,540,Bertrand Traoré,Traoré,Aston Villa,2,3,6,139,0,0.17993046529591084,1,0.3915185332298279,4,2,0,0.17993046529591084,0.3738933950662613,0.24577529542148113,1.5,1.5,0,1.5,59,1.7,0.0,10,0.3,1.7,0,0,0,0,0,34,28.2,41.0,64.0,13.3
697,295,Nemanja Matic,Matic,Manchester United,13,3,5,254,0,0.043925367295742035,1,0.07956970948725939,2,3,0,0.043925367295742035,1.4547621011734009,1.3637994099408388,1.5,1.5,0,1.0,48,2.0,0.2,10,0.2,2.1,1,1,0,0,0,54,54.6,45.8,22.0,12.2
699,154,Gary Cahill,Bernard,Crystal Palace,7,3,2,165,1,0.0,0,0.0,0,0,0,0.0,0.04497608542442322,0.04497608542442322,2.7,2.2,0,2.2,58,3.0,0.2,9,0.4,1.6,0,1,0,0,1,37,67.2,71.2,24.0,16.2
700,478,Willian,Willian,Arsenal,1,3,8,556,0,0.9754329435527325,3,1.1140903402119875,5,8,0,0.9754329435527325,2.5056532993912697,1.1793746277689934,1.1,1.5,0,1.5,77,3.5,4.0,28,0.2,3.6,2,0,0,0,2,98,65.8,135.4,62.0,26.4
703,121,Fikayo Tomori,Tomori,Chelsea,5,2,1,45,0,0.0,0,0.0,0,0,0,0.0,0.0727275162935257,0.0727275162935257,0.5,0.0,0,0.0,47,0.0,0.2,0,0.0,0.0,0,0,0,0,0,8,26.6,0.1,0.0,2.7
706,431,Lukasz Fabianski,Fabianski,West Ham,19,1,9,810,0,0.0,0,0.0,0,0,0,0.0,0.11967554409056902,0.11967554409056902,6.0,6.5,0,6.5,50,5.6,3.6,50,1.3,10.0,4,0,0,25,8,192,195.8,0.0,0.0,19.7
708,323,Federico Fernández,Fernández,Newcastle United,14,2,10,900,0,0.0,0,0.049395130947232246,0,2,0,0.0,0.4309834726154804,0.4309834726154804,1.8,1.8,5,1.8,49,2.0,0.8,20,0.4,4.1,2,2,0,0,1,152,195.0,23.6,6.0,22.4
714,150,Gylfi Sigurdsson,Sigurdsson,Everton,7,3,9,396,0,0.3274588417261839,1,0.7063962444663048,7,6,0,0.3274588417261839,1.2748420853167772,0.8172373399138451,1.7,1.2,0,1.2,68,1.7,0.9,15,0.2,2.2,0,0,0,0,0,62,68.0,96.8,76.0,24.1
730,281,Patrick van Aanholt,Bernardo Silva,Crystal Palace,12,3,5,372,0,0.7387866117060184,0,0.26653399877250195,8,5,0,0.7387866117060184,1.296267755329609,0.4181130453944206,3.0,3.0,0,1.5,74,2.0,0.6,12,0.2,1.6,2,0,0,0,0,52,40.4,41.3,43.0,12.6
741,157,Jordan Pickford,Pickford,Everton,7,1,8,720,0,0.0,0,0.021773621439933777,0,1,0,0.0,0.9708689851686358,0.9490953637287021,1.3,0.8,0,0.8,49,2.5,6.8,20,0.2,4.1,1,0,0,24,1,132,176.2,10.0,0.0,18.7
745,217,Kasper Schmeichel,Schmeichel,Leicester,9,1,9,810,0,0.0,0,0.0,0,0,0,0.0,1.477736059576273,1.477736059576273,3.7,4.2,0,3.2,55,4.2,11.9,38,0.6,6.9,3,0,0,31,3,174,252.0,0.0,0.0,25.2
748,216,Wes Morgan,Morgan,Leicester,9,2,3,16,0,0.0,0,0.0,0,0,0,0.0,0.14461266994476318,0.14461266994476318,1.0,1.5,0,0.5,44,1.0,0.1,3,0.1,0.7,0,0,0,0,0,9,3.0,0.1,0.0,0.3
749,218,Christian Fuchs,Fuchs,Leicester,9,2,5,341,0,0.04163951426744461,0,0.0,2,0,0,0.04163951426744461,1.0950161255896091,1.068318784236908,3.0,3.5,0,2.5,45,3.4,0.4,17,0.6,3.8,2,1,0,0,2,70,78.6,5.9,9.0,9.3
751,113,N&#039;Golo Kanté,Kanté,Chelsea,5,3,9,802,0,0.07459268346428871,1,0.3517117518931627,2,3,0,0.07459268346428871,3.8635237365961075,3.4676760882139206,3.3,2.8,0,2.8,49,2.7,3.4,24,0.6,4.9,4,1,0,0,0,142,151.6,74.9,19.0,24.7
753,221,Marc Albrighton,Albrighton,Leicester,9,3,6,260,0,0.0619044154882431,0,0.5648132935166359,1,4,0,0.0619044154882431,0.733845978975296,0.10712826251983643,1.7,2.2,0,1.2,53,1.3,0.1,8,0.2,1.5,0,0,0,0,0,41,53.6,62.1,8.0,12.3
757,142,Jeffrey Schlupp,Schlupp,Crystal Palace,6,3,8,512,0,0.2931831292808056,1,0.9310951232910156,6,5,0,0.2931831292808056,2.5157882440835238,1.9556787852197886,1.7,1.2,1,1.2,54,2.5,0.1,20,0.2,3.7,4,2,0,0,1,61,78.6,64.1,63.0,20.6
759,227,Daniel Amartey,Amartey,Leicester,9,2,2,144,0,0.0,0,0.0,0,0,0,0.0,0.44324490427970886,0.44324490427970886,0.0,0.0,0,0.0,39,0.0,0.9,0,0.0,0.0,0,1,0,0,0,19,22.4,1.8,0.0,2.4
766,328,Jamaal Lascelles,Lascelles,Newcastle United,14,2,8,672,0,0.12232562713325024,0,0.0,3,0,0,0.12232562713325024,0.48175277560949326,0.48175277560949326,0.8,0.8,0,1.0,44,1.8,1.6,14,0.2,3.2,1,1,0,0,0,102,126.2,2.2,26.0,15.5
769,321,Jonjo Shelvey,Shelvey,Newcastle United,14,3,6,521,0,0.5397168211638927,0,0.5496177487075329,10,8,0,0.5397168211638927,1.4488461315631866,1.0479948446154594,0.8,0.8,3,0.8,53,2.0,0.1,12,0.2,2.3,2,2,0,0,0,66,62.8,91.9,72.0,22.7
770,229,Ayoze Pérez,Pérez,Leicester,9,3,4,280,0,0.3524164482951164,0,0.12497258186340332,5,2,0,0.3524164482951164,1.124941572546959,0.8305388242006302,0.5,1.0,0,0.0,61,2.0,0.8,8,0.0,1.3,1,1,0,0,0,23,33.0,36.8,103.0,17.4
771,243,Georginio Wijnaldum,Wijnaldum,Liverpool,11,3,9,721,0,1.2992370836436749,0,0.7328929267823696,9,4,0,1.2992370836436749,4.186301618814468,2.7701703682541847,2.8,2.8,0,1.8,53,2.1,1.2,19,0.3,3.6,2,0,0,0,0,97,81.2,77.4,82.0,24.1
772,385,Moussa Sissoko,Sissoko,Tottenham,17,3,7,572,0,0.0,0,0.10652586445212364,0,2,0,0.0,1.4847728246822953,1.4847728246822953,1.8,1.8,0,1.8,48,2.1,0.4,15,0.4,3.1,3,1,0,0,0,80,71.2,37.7,0.0,10.9
780,325,Karl Darlow,Darlow,Newcastle United,14,1,10,900,0,0.0,0,0.0,0,0,0,0.0,0.8956567700952291,0.8956567700952291,3.2,3.2,7,3.2,50,4.3,1.7,43,0.6,8.6,2,0,0,44,4,221,306.2,0.0,0.0,30.8
789,95,Robbie Brady,Brady,Burnley,4,3,5,183,0,0.17315927147865295,0,0.0,2,0,0,0.17315927147865295,0.10007673874497414,0.03719380870461464,0.2,-0.1,0,1.2,50,1.4,0.0,7,0.2,1.4,1,0,0,0,0,27,23.8,5.8,23.0,5.3
790,365,Nathan Redmond,Redmond,Southampton,16,3,5,307,0,0.37718589790165424,0,0.1440177597105503,6,2,0,0.37718589790165424,0.8548739887773991,0.3562905564904213,0.0,0.0,0,0.2,64,1.8,0.2,9,0.0,1.4,1,0,0,0,0,24,24.6,43.2,51.0,11.8
807,219,Jonny Evans,Evans,Leicester,9,2,6,529,0,0.10632744431495667,0,0.0,1,0,0,0.10632744431495667,0.2683201730251312,0.2683201730251312,1.5,2.0,0,1.0,55,2.0,0.4,12,0.2,2.2,2,4,0,0,0,73,80.8,6.0,6.0,9.3
835,362,Ryan Bertrand,Bertrand,Southampton,16,2,8,708,0,0.06482653319835663,0,0.5071718655526638,1,7,0,0.06482653319835663,1.9283025562763214,1.7142897630110383,1.0,0.5,0,1.0,50,3.2,1.0,26,0.2,5.2,3,1,0,0,2,118,89.4,126.6,41.0,25.7
839,361,Shane Long,Long,Southampton,16,4,7,43,0,0.043368175625801086,0,0.0,1,0,0,0.043368175625801086,0.039601054042577744,0.039601054042577744,0.8,0.3,0,0.8,52,1.0,0.6,7,0.2,1.3,0,0,0,0,0,14,2.2,0.9,6.0,0.8
844,86,Jay Rodriguez,Rodriguez,Burnley,4,4,6,243,0,0.24398176558315754,1,0.7278927750885487,5,3,0,0.24398176558315754,0.9454080481082201,0.0,1.0,0.0,0,1.5,58,1.5,0.3,9,0.3,1.6,1,2,0,0,0,31,21.6,35.8,59.0,11.7
857,82,Phil Bardsley,Bardsley,Burnley,4,2,3,270,0,0.06341451406478882,0,0.0,3,0,0,0.06341451406478882,0.1266939826309681,0.10160527005791664,-0.5,-1.5,0,0.0,45,0.3,0.2,1,0.0,0.2,0,2,0,0,0,24,31.4,12.9,6.0,5.1
875,577,Ciaran Clark,Clyne,Newcastle United,6,2,2,431,0,0.0,0,0.0,0,0,0,0.0,0.138832688331604,0.138832688331604,2.0,1.5,1,1.5,45,2.4,0.3,12,0.3,2.7,1,0,0,0,0,71,45.8,21.4,27.0,9.5
876,324,Fabian Delph,Clark,Everton,14,2,3,180,0,0.014957983046770096,0,0.028502553701400757,1,1,0,0.014957983046770096,0.4203451871871948,0.37688466906547546,1.8,1.8,6,1.8,45,3.5,0.0,7,0.4,1.6,1,0,0,0,0,34,12.2,0.9,0.0,1.3
884,42,Matt Targett,Targett,Aston Villa,2,2,8,720,0,0.1761269047856331,1,0.206826314330101,3,5,0,0.1761269047856331,1.6282644793391228,1.4957148432731628,2.8,2.8,0,2.8,45,3.6,2.8,29,0.6,6.4,4,3,0,0,2,139,92.2,95.1,44.0,23.3
885,375,Kyle Walker-Peters,Walker-Peters,Southampton,16,2,9,810,0,0.21237952262163162,1,0.47635651752352715,4,3,0,0.21237952262163162,2.573071174323559,2.131981886923313,3.2,2.7,0,3.2,46,3.8,12.1,34,0.7,7.4,4,3,0,0,4,179,172.8,56.9,54.0,28.5
887,83,Erik Pieters,Pieters,Burnley,4,2,3,146,0,0.06186991557478905,0,0.0,1,0,0,0.06186991557478905,0.0869586244225502,0.0869586244225502,-0.3,-1.3,0,0.2,43,1.7,0.3,5,0.0,1.2,1,0,0,0,0,20,7.6,2.0,17.0,2.6
888,160,Xherdan Shaqiri,Kenny,Liverpool,7,2,2,75,0,0.0,0,0.38926634192466736,0,1,0,0.0,0.4364539086818695,0.04718758910894394,1.0,0.5,0,0.5,43,2.0,0.1,2,0.1,0.5,0,0,0,0,0,11,9.0,6.6,8.0,2.4
900,465,Adama Traoré,Traoré,Wolverhampton Wanderers,20,3,9,430,0,0.25859393179416656,0,0.3878523111343384,5,6,0,0.25859393179416656,0.9621719419956207,0.3525300472974777,-0.2,0.3,0,0.8,62,1.4,6.7,13,0.1,2.1,1,1,0,0,0,54,74.8,86.2,59.0,22.0
910,373,Harrison Reed,Reed,Fulham,8,3,6,395,0,0.05481619015336037,1,0.6468477714806795,3,5,0,0.05481619015336037,1.6475766971707344,1.4981675278395414,-0.5,0.0,0,1.0,45,2.0,0.6,12,0.2,2.7,0,1,0,0,0,77,78.8,79.3,11.0,16.9
934,92,Axel Tuanzebe,Lowton,Manchester United,4,2,1,360,0,0.0,0,0.0,0,0,0,0.0,0.07169459760189056,0.07169459760189056,2.5,1.5,0,3.0,44,3.5,0.1,14,0.7,3.2,2,1,0,0,0,70,49.4,23.0,1.0,7.4
971,397,Harry Winks,Winks,Tottenham,17,3,4,256,0,0.0,0,0.0205964595079422,0,1,0,0.0,1.5003297626972198,1.479733258485794,0.0,0.0,0,0.0,52,1.2,0.1,5,0.0,1.0,0,1,0,0,0,36,35.0,20.4,0.0,5.5
978,417,Sam Johnstone,Johnstone,West Bromwich Albion,18,1,9,810,0,0.0,0,0.0,0,0,0,0.0,0.04052318260073662,0.04052318260073662,1.5,1.5,0,2.0,45,3.3,1.2,30,0.4,6.7,1,0,0,38,4,172,268.2,0.0,0.0,26.8
985,590,Mason Holgate,N'Lundulu,Everton,16,4,1,1,0,0.0,0,0.0,0,0,0,0.0,0.18416407704353333,0.18416407704353333,0.0,-0.5,0,0.0,45,1.0,0.1,1,0.0,0.2,0,0,0,0,0,3,0.0,0.0,0.0,0.0
987,260,Joseph Gomez,Gomez,Liverpool,11,2,7,589,0,0.0,0,0.06542927026748657,0,1,0,0.0,2.0854201316833496,2.019990861415863,0.0,0.0,0,1.0,53,1.4,1.7,10,0.2,1.9,0,0,0,0,0,94,106.8,18.1,0.0,12.5
1006,300,Luke Shaw,Shaw,Manchester United,13,2,7,606,0,0.04656786099076271,1,0.4433191157877445,1,6,0,0.04656786099076271,1.2239158265292645,0.9137230850756168,0.0,0.0,0,2.2,48,2.0,0.7,14,0.5,2.9,1,2,0,0,2,110,113.4,113.8,29.0,25.8
1013,423,Sam Field,Field,West Bromwich Albion,18,3,3,61,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,-0.1,-0.1,0,0.0,48,1.0,0.0,3,0.0,0.6,0,0,0,0,0,16,20.0,0.5,0.0,2.0
1014,206,Tyler Roberts,Roberts,Leeds,10,3,6,215,0,0.06987313367426395,0,0.5860185846686363,2,2,0,0.06987313367426395,1.1048930920660496,0.5272998418658972,0.0,0.5,0,0.5,48,1.0,0.1,6,0.1,1.2,0,0,0,0,0,21,14.6,33.3,23.0,7.1
1017,93,Matej Vydra,Vydra,Burnley,4,4,5,130,0,0.3144465610384941,0,0.3053257428109646,4,2,0,0.3144465610384941,0.6816422194242477,0.06186991557478905,-0.3,-1.3,0,0.2,49,1.2,0.6,6,0.0,1.2,0,0,0,0,0,18,9.6,27.4,67.0,10.4
1042,163,Tom Davies,Davies,Everton,7,3,4,108,0,0.0,0,0.0,0,0,0,0.0,0.10444408655166626,0.10444408655166626,0.7,0.2,0,0.2,53,1.2,0.1,5,0.0,0.9,0,0,0,0,0,29,30.6,7.3,0.0,3.8
1053,50,Keinan Davis,Davis,Aston Villa,2,4,1,28,0,0.0,0,0.025605756789445877,0,1,0,0.0,0.14269530773162842,0.14269530773162842,0.0,0.0,0,0.0,43,1.0,7.6,1,0.0,0.2,0,0,0,0,0,3,4.4,12.9,6.0,2.3
1084,544,Jonjoe Kenny,Gallagher,Everton,18,3,1,450,0,0.0,0,0.0,0,0,0,0.0,0.24064451456069946,0.24064451456069946,0.5,0.5,0,1.0,55,1.8,0.0,9,0.2,1.6,1,2,0,0,0,43,83.8,91.4,34.0,20.8
1208,440,Felipe Anderson,Felipe Anderson,West Ham,19,3,2,2,0,0.0,0,0.0,0,0,0,0.0,0.05036865919828415,0.05036865919828415,0.0,0.0,0,0.0,61,1.0,0.1,2,0.0,0.3,0,0,0,0,0,8,2.4,0.4,2.0,0.5
1245,88,Emerson,Mee,Chelsea,4,2,1,180,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,3.0,2.0,0,3.5,49,7.0,0.2,14,0.7,2.9,2,0,0,0,2,52,47.8,0.1,4.0,5.2
1257,252,Alisson,Alisson,Liverpool,11,1,7,630,0,0.0,0,0.0,0,0,0,0.0,0.7454957664012909,0.7454957664012909,4.0,4.0,0,3.0,59,4.4,7.4,31,0.5,5.3,2,0,0,13,3,132,153.2,0.0,0.0,15.3
1299,493,Mario Lemina,Lemina,Fulham,8,3,5,220,0,0.023645693436264992,0,0.08133235946297646,1,2,0,0.023645693436264992,0.699057187885046,0.5940791480243206,-0.7,-0.2,0,0.8,45,1.4,0.4,7,0.2,1.6,0,0,0,0,0,33,41.2,29.8,12.0,8.4
1304,169,Moise Kean,Kean,Everton,7,4,2,13,0,0.02234572172164917,0,0.0,1,0,0,0.02234572172164917,0.02234572172164917,0.0,0.0,0.0,0,0.0,58,1.0,0.2,2,0.0,0.3,0,0,0,0,0,1,0.0,1.3,11.0,0.9
1379,502,Allan,Allan,Everton,7,3,8,720,0,0.027992095798254013,0,0.06602059863507748,2,3,0,0.027992095798254013,3.268603950738907,3.2036043256521225,1.5,1.0,0,1.0,53,1.8,1.0,14,0.2,2.6,1,3,0,0,0,94,129.4,51.9,8.0,19.0
1545,589,Emil Krafth,Phillips,Newcastle United,11,2,2,90,0,0.0,0,0.084439467638731,0,2,0,0.0,1.0327484011650085,0.9483089633285999,1.5,1.5,0,0.5,40,2.0,0.7,2,0.1,0.5,0,0,0,0,0,14,22.2,11.7,0.0,3.4
1621,104,Marcos Alonso,Alonso,Chelsea,5,2,3,225,0,0.07554475963115692,0,0.019400222692638636,2,2,0,0.07554475963115692,0.2955821752548218,0.2655065394937992,0.5,0.0,0,0.0,57,0.7,1.6,2,0.0,0.4,0,1,0,0,0,36,37.0,28.1,20.0,8.5
1652,45,Matthew Lowton,El Ghazi,Burnley,2,3,4,18,0,0.014498330652713776,0,0.3239760398864746,1,1,0,0.014498330652713776,0.5254267454147339,0.1869523525238037,0.5,0.5,0,0.5,57,1.0,0.1,2,0.1,0.4,0,0,0,0,0,7,6.8,16.3,0.0,2.4
1654,168,Ben Mee,Gordon,Burnley,7,3,2,32,0,0.07444126158952713,0,0.0,1,0,0,0.07444126158952713,0.0,0.0,0.5,0.0,0,0.0,43,1.0,0.9,1,0.0,0.2,0,0,0,0,0,4,4.2,1.2,2.0,0.7
1663,109,Johann Berg Gudmundsson,Rüdiger,Burnley,5,2,4,90,0,0.3754231706261635,0,0.15624980628490448,4,2,0,0.3754231706261635,0.49078717827796936,0.09999416768550873,2.0,1.5,0,1.5,45,6.0,0.7,6,0.3,1.3,1,0,0,0,0,25,25.4,1.3,0.0,2.7
1665,484,James Tarkowski,Robinson,Burnley,8,2,6,540,0,0.8061136342585087,0,0.19022173434495926,6,3,0,0.8061136342585087,0.5488584861159325,0.5488584861159325,0.7,1.2,0,2.2,44,2.3,0.1,14,0.5,3.2,1,1,0,0,1,97,128.8,156.9,33.0,32.0
1676,3,David Luiz,David Luiz,Arsenal,1,2,5,319,0,0.08108850568532944,0,0.0,2,0,0,0.08108850568532944,0.7419462278485298,0.7419462278485298,0.0,0.4,0,0.0,55,1.4,0.9,7,0.0,1.3,0,0,0,0,0,51,66.6,9.8,21.0,9.7
1678,108,Michy Batshuayi,Batshuayi,Crystal Palace,6,4,7,377,0,0.6710911989212036,2,0.9164836332201958,7,4,0,0.6710911989212036,1.7456672191619873,0.9055454693734646,1.7,1.2,1,1.2,58,2.4,0.8,17,0.2,2.9,1,0,0,0,0,35,42.2,36.2,133.0,21.0
1682,565,Islam Slimani,Diallo,Leicester,16,3,1,19,0,0.10036919265985489,0,0.07683446258306503,1,1,0,0.10036919265985489,0.17720365524291992,0.0,0.2,-0.3,0,0.2,45,0.8,0.0,3,0.0,0.7,0,1,0,0,0,3,4.4,11.8,4.0,2.1
1683,507,Ryan Fraser,Fraser,Newcastle United,14,3,5,185,0,0.02544359490275383,2,0.0,1,0,0,0.02544359490275383,0.07934101298451424,0.053897418081760406,0.0,0.0,0,1.0,57,2.6,0.2,13,0.2,2.3,1,0,0,0,0,34,10.2,8.8,11.0,3.0
1685,579,Ahmed Elmohamady,Slimani,Aston Villa,9,4,2,19,0,0.0,0,0.045103128999471664,0,1,0,0.0,0.05820625368505716,0.05820625368505716,0.5,1.0,0,0.0,50,1.0,0.1,1,0.0,0.2,0,0,0,0,0,3,0.2,11.7,6.0,1.8
1689,409,Jake Livermore,Livermore,West Bromwich Albion,18,3,8,656,0,0.19785238429903984,0,0.13877588510513306,4,3,0,0.19785238429903984,0.495067173615098,0.30472114868462086,0.2,0.2,0,0.8,48,1.5,0.1,12,0.2,2.5,1,2,0,0,0,52,65.0,42.6,25.0,13.2
1691,148,Robert Snodgrass,Walcott,West Ham,16,3,1,369,1,0.0,3,0.0,0,0,0,0.0,0.0,0.0,4.5,4.0,0,4.5,58,4.8,0.7,24,0.8,4.1,1,0,0,0,0,65,88.0,75.2,113.0,27.7
1699,541,Shkodran Mustafi,Ünder,Arsenal,9,3,2,97,0,0.0,2,0.0,0,0,0,0.0,0.06472476571798325,0.06472476571798325,1.7,2.2,0,1.2,59,2.5,0.1,10,0.2,1.7,0,0,0,0,0,40,47.4,41.5,18.0,10.7
1719,332,Javier Manquillo,Manquillo,Newcastle United,14,2,6,459,0,0.023161858320236206,0,0.15313030779361725,1,3,0,0.023161858320236206,0.46702641621232033,0.2907342556864023,1.8,1.8,6,1.8,44,2.7,0.3,16,0.4,3.6,2,1,0,0,0,76,41.4,40.7,14.0,9.6
